                              ESTABLECIMIENTOS DE SALUD DE 1ER NIVEL POTOSI,,,
,,,
POTOSI,SACACA,SILLU SILLU,Sillu sillu
POTOSI,SACACA,TARWUACHAPI,Tarhuachapi
POTOSI,SACACA,VILA VILA,VILA VILA
POTOSI,SACACA,VIRTOMA,virtoma
POTOSI,SAN AGUSTIN,ALOTA,ALOTA
POTOSI,SAN AGUSTIN,CERRO GORDO,Cerro Gordo
POTOSI,SAN AGUSTIN,SAN AGUSTIN,San Agustín
POTOSI,SAN AGUSTIN,TODO- SANTOS,Todo Santos
POTOSI,SAN ANTONIO DE ESMORUCO,GUADALUPE,nn
POTOSI,SAN ANTONIO DE ESMORUCO,RIO MOJON,Calle Avaroa
POTOSI,SAN ANTONIO DE ESMORUCO,RIO SECO,nn
POTOSI,SAN ANTONIO DE ESMORUCO,SAN ANTONIO DE ESMORUCO,nn
POTOSI,SAN PABLO DE LIPEZ,CERRILLOS,comunidad cerrillos
POTOSI,SAN PABLO DE LIPEZ,KOLLPANI,comunidad kollpani
POTOSI,SAN PABLO DE LIPEZ,POLULOS,COMUNIDAD POLULOS
POTOSI,SAN PABLO DE LIPEZ,QUETENA CHICO,COMUNIDAD QUETENA CHICO
POTOSI,SAN PABLO DE LIPEZ,QUETENA GRANDE,comunidad qetena grande
POTOSI,SAN PABLO DE LIPEZ,RELAVE,COMUNIDAD RELAVE
POTOSI,SAN PABLO DE LIPEZ,RIO SAN PABLO,comunidad rio san pablo
POTOSI,SAN PABLO DE LIPEZ,SAN ANTONIO DE LIPEZ,Sin registro
POTOSI,SAN PABLO DE LIPEZ,SAN PABLO DE LIPEZ,COMUNIDAD SAN PABLO DE LIPEZ
DEPARTAMENTO,MUNICIPIO,ESTABLECIMIENTO,DIRECCIÓN
POTOSI,SAN PABLO DE LIPEZ,SANTA ISABEL,COMUNIDAD SANTA ISABEL
,,,comunidad viluyo  (municipio SAN PABLO
POTOSI,SAN PABLO DE LIPEZ,VILUYO,DE LIPEZ)
POTOSI,SAN PEDRO DE BUENA VISTA,ATACARI,Atacari
POTOSI,SAN PEDRO DE BUENA VISTA,CHIQUIPAMPA,chiquipampa
POTOSI,SAN PEDRO DE BUENA VISTA,CHIRIMIRA,Sin registro
POTOSI,SAN PEDRO DE BUENA VISTA,CHIRO KASA,chiro kasa
POTOSI,SAN PEDRO DE BUENA VISTA,COCHUBAMDURIRI,COCHUBAMDURIRI
POTOSI,SAN PEDRO DE BUENA VISTA,ESQUENCACHI,DISTRITO ESQUENCACHI
POTOSI,SAN PEDRO DE BUENA VISTA,IRPI IRPI,Sin registro
POTOSI,SAN PEDRO DE BUENA VISTA,MARTIN KALA,Durasnillo
POTOSI,SAN PEDRO DE BUENA VISTA,MICANI,Micani
POTOSI,SAN PEDRO DE BUENA VISTA,MOSCARI,Moscari
POTOSI,SAN PEDRO DE BUENA VISTA,PAIRUMANI,Sin registro
POTOSI,SAN PEDRO DE BUENA VISTA,QUINAMARA,Quinamara
POTOSI,SAN PEDRO DE BUENA VISTA,SAN MARCOS,Sin registro
,,,Zona Santa Barbara frente cemeneterio
POTOSI,SAN PEDRO DE BUENA VISTA,SAN PEDRO DE B.V.,General
POTOSI,SAN PEDRO DE BUENA VISTA,SURAGUA,Suragua
,,,calle cochabamba sin numero frente a la
POTOSI,SAN PEDRO DE BUENA VISTA,TORACARI,Plazuela
POTOSI,SAN PEDRO DE QUEMES,SAN PEDRO DE QUEMES,CALLE AVAROA ESQUINA CALAMA
POTOSI,TACOBAMBA,CERCA CANCHA,Sin registro
POTOSI,TACOBAMBA,CHALLVIRI,CHALVIRI
POTOSI,TACOBAMBA,COLAVI,San Felipe de Colavi
POTOSI,TACOBAMBA,HUERTA MAYU,huerta mayo
POTOSI,TACOBAMBA,MIGMA,MIGMA
POTOSI,TACOBAMBA,RODEO,comunidad de Rodeo
POTOSI,TACOBAMBA,TACOBAMBA,Comunidad de Tacobamba
POTOSI,TACOBAMBA,TIRINA,COMUNIDAD DE TIRINA
POTOSI,TACOBAMBA,YAWACARI,Sin registro
POTOSI,TAHUA,CAQUENA,Comunidad Caquena
POTOSI,TAHUA,TAHUA,COMUNIDAD TAHUA
DEPARTAMENTO,MUNICIPIO,ESTABLECIMIENTO,DIRECCIÓN
POTOSI,TAHUA,YONZA,comunidad yonza
POTOSI,TINGUIPAYA,ACTARA,Actara
POTOSI,TINGUIPAYA,ANCKARA,Anckara
POTOSI,TINGUIPAYA,ANTHURA,anthura
POTOSI,TINGUIPAYA,CAIMOMA - PIQUIRA,PIQUIRA
POTOSI,TINGUIPAYA,CALLPA PAMPA,callpapampa
POTOSI,TINGUIPAYA,CHALLAMAYU,CHALLAMAYU
POTOSI,TINGUIPAYA,CIENEGOMA,cienegoma
,,CRISTO DE LA ASCENSION DE,
